ORDERTYPE,CUSTOMER,ITEMCODE,ORDERDATE,ORDERNO,OREDEREDQUANTITY,DELIVERYDATE,INVOICENO,DELIVEREDQUANTITY
ES3,C00196,IT0001020,3-Feb-15,257143,160,9-Feb-15,21400994,160
ES3,C00316,IT0001076,5-Feb-15,257161,250,19-Feb-15,21401282,250
ES1,C00312,IT0001414,9-Feb-15,257180,5,16-Feb-15,21401167,5
ES3,C00314,IT0001088,10-Feb-15,257181,320,27-Feb-15,21401523,160
ES3,C00314,IT0001088,10-Feb-15,257181,320,12-Apr-15,21402879,160
ES3,C00314,IT0001162,10-Feb-15,257181,96,10-Mar-15,21401795,56
ES3,C00314,IT0001162,10-Feb-15,257181,96,18-Mar-15,21402120,40
ES3,C00314,IT0001068,10-Feb-15,257181,144,21-Mar-15,21402214,72
ES3,C00314,IT0001068,10-Feb-15,257181,144,8-May-15,21403735,72
ES3,C00127,IT0001020,9-Feb-15,257182,1280,6-Apr-15,21402648,480
ES3,C00127,IT0001020,9-Feb-15,257182,1280,4-Mar-15,21401606,160
ES3,C00127,IT0001020,9-Feb-15,257182,1280,12-Mar-15,21401855,320
ES3,C00127,IT0001020,9-Feb-15,257182,1280,13-Mar-15,21401908,160
ES3,C00127,IT0001020,9-Feb-15,257182,1280,15-Mar-15,21401997,160
ES1,C00315,IT0001499,10-Feb-15,257199,60,16-Feb-15,21401181,1
ES1,C00315,IT0001499,10-Feb-15,257199,60,15-Mar-15,21401979,34
ES1,C00315,IT0001499,10-Feb-15,257199,60,24-Mar-15,21402275,25
ES1,C00315,IT0001406,10-Feb-15,257199,14,13-Feb-15,21401110,14
ES3,C00313,IT0001088,10-Feb-15,257200,320,13-Feb-15,21401108,320
ES3,C00128,IT0001012,11-Feb-15,257207,500,14-Feb-15,21401090,500
ES1,C00235,IT0001410,15-Jun-15,220946,90,27-Jul-15,21406059,90
ES1,C00235,IT0001427,15-Jun-15,220946,14,27-Jul-15,21406059,14
ES1,C00235,IT0001403,15-Jun-15,220946,10,27-Jul-15,21406059,10
ES1,C00223,IT0001151,14-Aug-15,220947,140,22-Jun-15,21405091,96
ES1,C00223,IT0001151,14-Aug-15,220947,140,28-Jun-15,21405280,44
ES1,C00223,IT0001170,14-Aug-15,220947,110,22-Jun-15,21405091,110
ES1,C00223,IT0001170,14-Aug-15,220954,120,21-Jul-15,21405882,120
ES1,C00223,IT0001154,14-Aug-15,220954,150,13-Jul-15,21405668,29
ES1,C00223,IT0001154,14-Aug-15,220954,150,21-Jul-15,21405882,121
ES1,C00225,IT0001518,12-Jul-15,220961,90,27-Aug-15,21406784,90
ES1,C00225,IT0001223,12-Jul-15,220961,120,9-Sep-15,21407122,120
ES1,C00225,IT0001226,12-Jul-15,220961,624,4-Aug-15,21406166,624
ES1,C00228,IT0001373,12-Aug-15,220970,75,30-Aug-15,21406846,75
ES1,C00223,IT0001494,10-Sep-15,220981,50,16-Sep-15,21407291,50
ES1,C00226,IT0001058,20-Sep-15,220984,27,28-Oct-15,21408276,27
ES1,C00226,IT0001401,20-Sep-15,220984,9,28-Oct-15,21408276,9
ES1,C00226,IT0001120,20-Sep-15,220984,40,28-Oct-15,21408276,40
ES1,C00226,IT0001122,20-Sep-15,220984,30,28-Oct-15,21408276,30
ESR,C00224,IT0001468,12-Oct-15,220989,-1,29-Oct-15,21400044,-1
ESR,C00224,IT0001484,12-Oct-15,220989,-4,29-Oct-15,21400044,-4
ES1,C00224,IT0001364,22-Oct-15,220993,120,15-Nov-15,21408728,120
ES1,C00224,IT0001410,22-Oct-15,220993,60,5-Nov-15,21408494,29
ES1,C00224,IT0001410,22-Oct-15,220993,60,15-Nov-15,21408728,31
ES1,C00224,IT0001427,22-Oct-15,220993,40,5-Nov-15,21408494,32
ES1,C00186,IT0001012,27-Oct-14,256489,2250,14-Jan-15,21400281,500
ES1,C00186,IT0001012,27-Oct-14,256489,2250,23-Jan-15,21400495,750
ES1,C00238,IT0001028,2-Dec-14,256698,360,6-Mar-15,21401676,180
ES1,C00257,IT0001076,8-Dec-14,256736,750,19-Jan-15,21400414,250
ES1,C00102,IT0001076,19-Dec-14,256828,1250,18-Jan-15,21400360,250
ES1,C00102,IT0001076,19-Dec-14,256828,1250,21-Jan-15,21400461,250
ES1,C00102,IT0001076,19-Dec-14,256828,1250,25-Jan-15,21400509,250
ES1,C00102,IT0001076,19-Dec-14,256828,1250,28-Jan-15,21400674,250
ES1,C00102,IT0001076,19-Dec-14,256828,1250,18-Feb-15,21401232,250
ES3,C00139,IT0001088,18-Dec-14,256829,1489,13-Mar-15,21401967,320
ES3,C00351,IT0001280,30-Dec-14,256895,170,20-Jan-15,21400449,170
ES3,C00196,IT0001012,4-Jan-15,256907,1000,5-Jan-15,21400085,1000
ES3,C00354,IT0001012,4-Jan-15,256914,750,15-Jan-15,21400330,500
ES3,C00354,IT0001012,4-Jan-15,256914,750,22-Jan-15,21400502,250
ES1,C00311,IT0001012,8-Jan-15,256952,1000,9-Jan-15,21400170,500
ES1,C00311,IT0001012,8-Jan-15,256952,1000,12-Jan-15,21400218,250
ES1,C00311,IT0001012,8-Jan-15,256952,1000,16-Jan-15,21400379,250
ES1,C00311,IT0001012,8-Jan-15,256952,750,15-Jan-15,21400319,250
ES1,C00311,IT0001012,8-Jan-15,256952,750,28-Jan-15,21400642,500
ES1,C00257,IT0001088,8-Jan-15,256953,320,9-Jan-15,21400169,320
ES1,C00257,IT0001068,8-Jan-15,256953,72,9-Jan-15,21400169,72
ES3,C00113,IT0001020,8-Jan-15,256955,640,18-Jan-15,21400362,160
ES3,C00113,IT0001113,8-Jan-15,256955,72,9-Jan-15,21400158,72
ES3,C00113,IT0001020,8-Jan-15,256955,640,9-Jan-15,21400158,320
ES3,C00113,IT0001020,8-Jan-15,256955,640,14-Jan-15,21400272,160
ES1,C00238,IT0001020,9-Jan-15,256970,640,30-Jan-15,21400733,160
ES1,C00238,IT0001020,9-Jan-15,256970,640,2-Feb-15,21400758,320
ES1,C00238,IT0001020,9-Jan-15,256970,640,3-Feb-15,21400790,160
ES3,C00277,IT0001088,9-Jan-15,256971,640,20-Jan-15,21400430,640
ES3,C00314,IT0001012,9-Jan-15,256975,2500,25-Jan-15,21400528,750
ES3,C00314,IT0001012,9-Jan-15,256975,2000,17-Feb-15,21401206,500
ES3,C00314,IT0001012,9-Jan-15,256975,2000,22-Feb-15,21401337,500
ES3,C00314,IT0001012,9-Jan-15,256975,2000,25-Feb-15,21401430,250
ES3,C00314,IT0001012,9-Jan-15,256975,2000,3-Mar-15,21401597,250
ES3,C00314,IT0001012,9-Jan-15,256975,2000,12-Feb-15,21401068,500
ES3,C00314,IT0001012,9-Jan-15,256975,2500,2-Feb-15,21400768,500
ES3,C00314,IT0001012,9-Jan-15,256975,2500,5-Feb-15,21400877,500
ES3,C00314,IT0001012,9-Jan-15,256975,2500,10-Feb-15,21401016,500
ES3,C00314,IT0001012,9-Jan-15,256975,2500,12-Feb-15,21401068,250
ES1,C00287,IT0001425,6-Dec-15,259194,15,17-Dec-15,21409517,15
ES3,C00335,IT0001088,7-Dec-15,259201,160,8-Dec-15,21409316,160
ES1,C00335,IT0001488,7-Dec-15,259202,7,18-Dec-15,21409573,7
ES1,C00202,IT0001113,7-Dec-15,259205,11,14-Dec-15,21409458,11
ES3,C00313,IT0001012,10-Dec-15,259220,1000,17-Dec-15,21409548,750
ES3,C00313,IT0001012,10-Dec-15,259220,1000,16-Dec-15,21409525,250
ES1,C00315,IT0001499,10-Dec-15,259221,50,21-Dec-15,21409599,50
ES1,C00106,IT0001076,13-Dec-15,259232,500,24-Dec-15,21409667,500
ES3,C00127,IT0001108,14-Dec-15,259244,130,17-Dec-15,21409543,130
ES3,C00127,IT0001020,14-Dec-15,259244,1280,24-Dec-15,21409716,320
ES3,C00127,IT0001020,14-Dec-15,259244,1280,27-Dec-15,21409810,640
ES1,C00283,IT0001088,16-Dec-15,259258,160,25-Dec-15,21409719,160
ES1,C00106,IT0001130,18-Dec-15,259277,24,24-Dec-15,21409668,24
ES1,C00313,IT0001113,20-Dec-15,259278,216,23-Dec-15,21409692,144
ES1,C00313,IT0001113,20-Dec-15,259278,216,24-Dec-15,21409725,72
ES1,C00129,IT0001012,23-Dec-15,259308,500,24-Dec-15,21409732,500
ES1,C00238,IT0001020,24-Dec-15,259315,800,25-Dec-15,21409772,320
ES1,C00238,IT0001020,24-Dec-15,259315,800,30-Dec-15,21409885,480
ES3,C00313,IT0001020,25-Dec-15,259327,320,28-Dec-15,21409851,320
ES1,C00171,IT0001076,28-Dec-15,259346,676,30-Dec-15,21409884,426
ES1,C00143,IT0001180,29-Dec-15,259361,50,30-Dec-15,21409904,50
ES1,C00283,IT0001307,8-Feb-15,280302,1500,4-Mar-15,21401610,254
ES1,C00283,IT0001307,8-Feb-15,280302,1500,19-Mar-15,21402131,1246
ES1,C00197,IT0001329,11-Feb-15,280303,10,11-Feb-15,21401026,10
ES3,C00184,IT0001293,12-Feb-15,280307,36000,28-May-15,21404375,36000
ES1,C00257,IT0001307,12-Mar-15,280317,1500,17-Mar-15,21402039,1000
ES1,C00257,IT0001307,12-Mar-15,280317,1500,19-Mar-15,21402130,500
ES3,C00311,IT0001307,21-Apr-15,280340,4000,5-May-15,21403569,4000
ES1,C00301,IT0001307,11-May-15,280347,50,19-May-15,21404064,50
ES3,C00311,IT0001307,10-Jun-15,280359,1000,12-Jun-15,21404805,1000
ES3,C00181,IT0001304,25-Jun-15,280366,30000,19-Jul-15,21405832,2000
ES3,C00181,IT0001304,25-Jun-15,280366,30000,19-Jul-15,21405832,5400
ES3,C00181,IT0001304,25-Jun-15,280366,30000,7-Aug-15,21406281,5400
ES3,C00181,IT0001304,25-Jun-15,280366,30000,12-Aug-15,21406389,6000
ES3,C00181,IT0001304,25-Jun-15,280366,30000,18-Aug-15,21406541,5400
ES3,C00181,IT0001304,25-Jun-15,280366,30000,25-Aug-15,21406702,5400
ES3,C00181,IT0001304,25-Jun-15,280366,30000,28-Aug-15,21406796,400
ES1,C00315,IT0001307,6-Sep-15,280385,500,8-Sep-15,21407069,500
ES1,C00335,IT0001307,30-Sep-15,280390,5000,1-Oct-15,21407717,5000
ES1,C00205,IT0001307,1-Nov-15,280397,8400,5-Nov-15,21408535,8400
ES1,C00257,IT0001299,17-Dec-15,280409,250,21-Dec-15,21409637,250
ES1,C00116,IT0001159,10-Dec-14,290281,1000,4-Jan-15,21400007,276
ES1,C00327,IT0001433,14-Dec-14,290284,34,6-Jan-15,21400065,34
ES1,C00173,IT0001038,17-Dec-14,290289,120,12-Jan-15,21400187,100
ES1,C00173,IT0001038,17-Dec-14,290289,120,30-Jan-15,21400707,20
ES1,C00173,IT0001018,17-Dec-14,290289,1900,7-Jan-15,21400088,500
ES1,C00173,IT0001018,17-Dec-14,290289,1900,12-Jan-15,21400187,500
ES1,C00173,IT0001018,17-Dec-14,290289,1900,30-Jan-15,21400707,900
ES1,C00237,IT0001170,18-Dec-14,290292,200,19-Jan-15,21400391,40
ES1,C00237,IT0001170,18-Dec-14,290292,200,12-Jan-15,21400188,96
ES1,C00237,IT0001024,18-Dec-14,290292,640,12-Jan-15,21400188,320
ES1,C00237,IT0001024,18-Dec-14,290292,640,16-Feb-15,21401118,160
ES1,C00112,IT0001096,30-Dec-14,290307,800,19-Jan-15,21400388,800
ES1,C00252,IT0001096,12-May-15,290511,1760,14-May-15,21403880,1600
ES1,C00252,IT0001096,12-May-15,290511,1760,25-May-15,21404160,160
ES1,C00245,IT0001053,18-May-15,290514,50,25-May-15,21404164,50
ES1,C00370,IT0001026,31-May-15,290534,480,8-Jun-15,21404618,480
ES1,C00252,IT0001096,29-May-15,290537,320,15-Jun-15,21404857,160
ES1,C00252,IT0001096,29-May-15,290537,320,4-Aug-15,21406169,160
ES1,C00370,IT0001099,17-Jun-15,290557,160,6-Jul-15,21405498,160
ES1,C00370,IT0001038,17-Jun-15,290557,50,6-Jul-15,21405498,50
ES1,C00370,IT0001415,17-Jun-15,290557,75,16-Jul-15,21405759,75
ES1,C00290,IT0001415,6-Jul-15,290577,5,30-Jul-15,21406061,5
ES1,C00290,IT0001488,6-Jul-15,290577,8,30-Jul-15,21406061,8
ES1,C00256,IT0001208,9-Jul-15,290580,50,23-Jul-15,21405950,50
ES1,C00256,IT0001096,9-Jul-15,290580,50,23-Jul-15,21405950,50
ES3,C00171,IT0001076,16-Nov-15,259073,2290,25-Nov-15,21409017,40
ES3,C00171,IT0001076,16-Nov-15,259073,2290,9-Dec-15,21409335,1000
ES3,C00171,IT0001076,16-Nov-15,259073,2290,29-Dec-15,21409838,750
ES1,C00101,IT0001113,24-Nov-15,259130,144,25-Nov-15,21409043,144
ES1,C00238,IT0001076,23-Nov-15,259133,2500,25-Nov-15,21409055,750
ES1,C00238,IT0001076,23-Nov-15,259133,2500,26-Nov-15,21409055,250
ES1,C00238,IT0001076,23-Nov-15,259133,2500,28-Nov-15,21409143,500
ES1,C00238,IT0001076,23-Nov-15,259133,2500,1-Dec-15,21409194,250
ES1,C00238,IT0001076,23-Nov-15,259133,2500,7-Dec-15,21409295,500
ES1,C00238,IT0001076,23-Nov-15,259133,2500,22-Dec-15,21409653,250
ES1,C00238,IT0001151,23-Nov-15,259133,216,16-Dec-15,21409512,216
ES1,C00311,IT0001012,27-Nov-15,259156,750,28-Nov-15,21409148,500
ES1,C00311,IT0001012,27-Nov-15,259156,750,3-Dec-15,21409199,250
ES1,C00316,IT0001376,9-Dec-15,259213,10,16-Dec-15,21409492,10
ES1,C00354,IT0001088,13-Dec-15,259233,640,25-Dec-15,21409794,320
ES1,C00354,IT0001088,13-Dec-15,259233,640,29-Dec-15,21409853,320
ES1,C00314,IT0001033,14-Dec-15,259239,260,25-Dec-15,21409788,130
ES1,C00313,IT0001357,24-Dec-15,259316,2,25-Dec-15,21409781,2
ES3,C00184,IT0001318,14-Sep-14,280238,120000,13-Jan-15,21400262,24000
ES3,C00184,IT0001318,14-Sep-14,280238,120000,26-Feb-15,21401498,24000
ES3,C00184,IT0001318,14-Sep-14,280238,120000,23-Apr-15,21403273,24000
ES3,C00311,IT0001307,22-Jan-15,280295,5000,30-Jan-15,21400730,834
ES3,C00311,IT0001307,22-Jan-15,280295,5000,3-Feb-15,21400777,2000
ES3,C00311,IT0001307,22-Jan-15,280295,5000,9-Feb-15,21401027,2166
ES1,C00143,IT0001307,19-Mar-15,280321,200,22-Mar-15,21402215,200
ES1,C00335,IT0001307,4-Aug-15,280378,2000,5-Aug-15,21406276,2000
ES1,C00252,IT0001096,14-Dec-14,290285,2000,4-Jan-15,21400003,640
ES1,C00252,IT0001096,14-Dec-14,290285,2000,6-Jan-15,21400070,160
ES1,C00252,IT0001096,14-Dec-14,290285,2000,15-Jan-15,21400300,80
ES1,C00297,IT0001502,17-Dec-14,290288,100,8-Feb-15,21400919,100
ES1,C00297,IT0001505,17-Dec-14,290288,150,8-Feb-15,21400919,150
ES1,C00237,IT0001084,18-Jan-15,290325,500,19-Jan-15,21400389,500
ES1,C00237,IT0001096,18-Jan-15,290325,320,19-Jan-15,21400389,320
ES1,C00283,IT0001151,26-Oct-15,258928,96,28-Oct-15,21408289,96
ES1,C00102,IT0001371,27-Oct-15,258929,90,29-Oct-15,21408333,90
ES3,C00154,IT0001088,26-Oct-15,258936,890,28-Oct-15,21408336,320
ES3,C00154,IT0001088,26-Oct-15,258936,890,26-Nov-15,21409100,160
ES3,C00154,IT0001088,26-Oct-15,258936,890,4-Dec-15,21409236,410
ES1,C00151,IT0001259,27-Oct-15,258940,10000,12-Nov-15,21408711,5000
ES1,C00151,IT0001259,27-Oct-15,258940,10000,12-Nov-15,21408711,5000
ES1,C00158,IT0001133,5-Nov-15,258948,32,6-Nov-15,21408547,32
ES1,C00315,IT0001381,30-Oct-15,258963,11,5-Nov-15,21408521,11
ES3,C00139,IT0001076,30-Oct-15,258966,264,3-Nov-15,21408465,264
ES1,C00301,IT0001020,1-Nov-15,258969,480,3-Nov-15,21408483,160
ES1,C00301,IT0001020,1-Nov-15,258969,480,4-Nov-15,21408514,320
ES1,C00238,IT0001488,2-Nov-15,258989,20,10-Nov-15,21408665,20
ES1,C00238,IT0001088,5-Nov-15,259009,1600,16-Nov-15,21408814,640
ES1,C00238,IT0001088,5-Nov-15,259009,1600,20-Nov-15,21408895,320
ES1,C00238,IT0001088,5-Nov-15,259009,1600,15-Nov-15,21408773,640
ES1,C00304,IT0001076,8-Nov-15,259012,3375,27-Nov-15,21409111,1250
ES1,C00304,IT0001076,8-Nov-15,259012,3375,18-Dec-15,21409546,1000
ES1,C00304,IT0001076,8-Nov-15,259012,3375,20-Dec-15,21409577,1125
ES1,C00113,IT0001068,6-Nov-15,259013,72,9-Nov-15,21408643,72
ES1,C00113,IT0001076,6-Nov-15,259013,1000,9-Nov-15,21408643,500
ES1,C00113,IT0001076,6-Nov-15,259013,1000,11-Nov-15,21408660,500
ES1,C00205,IT0001088,8-Nov-15,259019,640,9-Nov-15,21408648,480
ES1,C00205,IT0001088,8-Nov-15,259019,640,11-Nov-15,21408686,160
ES1,C00313,IT0001020,9-Nov-15,259028,640,19-Nov-15,21408883,160
ES1,C00313,IT0001020,9-Nov-15,259028,640,23-Nov-15,21408988,160
ES1,C00313,IT0001020,9-Nov-15,259028,640,12-Nov-15,21408724,160
ES1,C00313,IT0001020,9-Nov-15,259028,640,15-Nov-15,21408791,160
ES1,C00287,IT0001162,10-Nov-15,259035,120,16-Nov-15,21408778,48
ES1,C00287,IT0001162,10-Nov-15,259035,120,11-Nov-15,21408688,72
ES1,C00287,IT0001012,10-Nov-15,259035,250,11-Nov-15,21408688,250
ES1,C00246,IT0001381,11-Nov-15,259046,150,13-Nov-15,21408714,150
ES3,C00154,IT0001076,12-Nov-15,259049,500,26-Nov-15,21409102,500
ES1,C00312,IT0001415,13-Nov-15,259058,5,15-Nov-15,21408786,5
ES1,C00110,IT0001076,16-Nov-15,259076,500,3-Dec-15,21409191,500
ES3,C00128,IT0001088,17-Nov-15,259089,160,18-Nov-15,21408849,160
ES3,C00128,IT0001124,17-Nov-15,259089,64,18-Nov-15,21408849,64
ES1,C00110,IT0001020,18-Nov-15,259096,160,26-Nov-15,21409045,160
ES1,C00113,IT0001471,18-Nov-15,259098,63,19-Nov-15,21408877,63
ES1,C00366,IT0001076,18-Nov-15,259099,500,20-Nov-15,21408930,500
ES1,C00291,IT0001170,19-Nov-15,259106,32,23-Nov-15,21408956,32
ES1,C00354,IT0001012,19-Nov-15,259109,3000,8-Dec-15,21409354,1000
ES1,C00354,IT0001012,19-Nov-15,259109,3000,24-Nov-15,21409028,1000
ES1,C00354,IT0001012,19-Nov-15,259109,3000,3-Dec-15,21409232,1000
ES1,C00304,IT0001076,20-Nov-15,259111,750,15-Dec-15,21409487,750
ES1,C00205,IT0001088,20-Nov-15,259114,800,22-Nov-15,21408951,320
ES1,C00205,IT0001088,20-Nov-15,259114,800,24-Nov-15,21409018,480
ES1,C00366,IT0001124,22-Nov-15,259118,56,10-Dec-15,21409381,56
ES3,C00128,IT0001076,22-Nov-15,259126,500,23-Nov-15,21408976,500
ES1,C00287,IT0001012,25-Nov-15,259138,250,27-Nov-15,21409108,250
ES3,C00313,IT0001471,25-Nov-15,259139,15,25-Nov-15,21409060,15
ES1,C00238,IT0001113,25-Nov-15,259141,144,20-Dec-15,21409563,144
ES1,C00238,IT0001088,25-Nov-15,259141,1600,14-Dec-15,21409460,480
ES1,C00238,IT0001088,25-Nov-15,259141,1600,20-Dec-15,21409563,320
ES1,C00238,IT0001088,25-Nov-15,259141,1600,22-Dec-15,21409654,640
ES1,C00238,IT0001088,25-Nov-15,259141,1600,25-Dec-15,21409771,160
ES1,C00186,IT0001405,26-Nov-15,259149,14,27-Nov-15,21409138,14
ES1,C00186,IT0001433,26-Nov-15,259149,7,27-Nov-15,21409138,7
ES1,C00186,IT0001494,26-Nov-15,259149,100,27-Nov-15,21409138,100
ES1,C00301,IT0001020,27-Nov-15,259152,480,24-Dec-15,21409714,160
ES1,C00301,IT0001040,27-Nov-15,259152,72,6-Dec-15,21409262,72
ES1,C00301,IT0001020,27-Nov-15,259152,480,9-Dec-15,21409375,160
ES1,C00301,IT0001020,27-Nov-15,259152,480,18-Dec-15,21409566,160
ES3,C00313,IT0001151,27-Nov-15,259154,80,6-Dec-15,21409273,80
ES1,C00205,IT0001020,27-Nov-15,259157,480,28-Nov-15,21409140,160
ES1,C00205,IT0001159,27-Nov-15,259157,240,28-Nov-15,21409140,96
ES1,C00205,IT0001159,27-Nov-15,259157,240,3-Dec-15,21409214,144
ES1,C00205,IT0001020,27-Nov-15,259157,480,27-Nov-15,21409140,320
ES3,C00106,IT0001076,1-Dec-15,259175,400,3-Dec-15,21409213,400
ES3,C00106,IT0001113,1-Dec-15,259175,10,3-Dec-15,21409213,10
ES3,C00139,IT0001088,3-Dec-15,259179,903,7-Dec-15,21409289,583
ES3,C00115,IT0001012,21-May-15,257947,1000,27-May-15,21404268,1000
ES3,C00115,IT0001020,22-May-15,257950,320,28-May-15,21404367,160
ES3,C00115,IT0001020,22-May-15,257950,320,23-Aug-15,21406673,160
ES3,C00246,IT0001371,22-May-15,257951,20,26-May-15,21404215,20
ES3,C00205,IT0001488,25-May-15,257966,25,7-Jun-15,21404640,25
ES1,C00287,IT0001151,25-May-15,257967,80,5-Jun-15,21404576,80
ES1,C00287,IT0001499,25-May-15,257967,50,5-Jun-15,21404576,50
ES1,C00366,IT0001381,26-May-15,257970,11,1-Jun-15,21404487,11
ES1,C00301,IT0001494,27-May-15,257992,20,31-May-15,21404428,20
ES3,C00281,IT0001012,29-May-15,258004,2000,29-May-15,21404421,2000
ES3,C00335,IT0001088,29-May-15,258007,160,4-Jun-15,21404587,160
ES3,C00205,IT0001076,3-Jun-15,258030,1250,7-Jun-15,21404641,250
ES3,C00205,IT0001076,3-Jun-15,258030,1250,9-Jun-15,21404740,500
ES3,C00205,IT0001076,3-Jun-15,258030,1250,12-Jun-15,21404840,500
ES3,C00205,IT0001113,3-Jun-15,258030,144,9-Jun-15,21404740,72
ES3,C00205,IT0001113,3-Jun-15,258030,144,8-Jun-15,21404682,72
ES1,C00257,IT0001108,3-Jun-15,258034,130,9-Jun-15,21404699,130
ES3,C00115,IT0001012,3-Jun-15,258037,2000,9-Jun-15,21404718,2000
ES3,C00196,IT0001012,7-Jun-15,258049,500,9-Jun-15,21404739,500
ES3,C00354,IT0001170,5-Jun-15,258050,56,28-Jun-15,21405346,56
ES3,C00354,IT0001151,5-Jun-15,258050,56,28-Jun-15,21405346,56
ES1,C00126,IT0001139,5-Jun-15,258057,32,24-Jun-15,21405187,32
ES1,C00301,IT0001162,8-Jun-15,258067,80,11-Jun-15,21404781,40
ES1,C00301,IT0001162,8-Jun-15,258067,80,18-Jun-15,21405045,40
ES1,C00238,IT0001088,8-Jun-15,258073,800,21-Jun-15,21405110,160
ES1,C00238,IT0001088,8-Jun-15,258073,800,15-Jun-15,21404939,480
ES1,C00238,IT0001088,8-Jun-15,258073,800,17-Jun-15,21405008,160
ES3,C00316,IT0001076,10-Jun-15,258075,750,9-Jul-15,21405601,250
ES3,C00316,IT0001076,10-Jun-15,258075,750,10-Jul-15,21405659,500
ES1,C00334,IT0001151,9-Jun-15,258080,48,19-Jun-15,21405049,48
ES3,C00335,IT0001186,10-Jun-15,258087,200,12-Jul-15,21405682,200
ES3,C00335,IT0001192,10-Jun-15,258087,100,7-Jul-15,21405580,100
ES3,C00315,IT0001012,14-Jun-15,258098,250,16-Jun-15,21404952,250
ES3,C00316,IT0001076,14-Jun-15,258103,500,31-Jul-15,21406112,500
ES1,C00314,IT0001151,24-Jun-15,258113,320,26-Jun-15,21405320,88
ES1,C00314,IT0001151,24-Jun-15,258113,320,1-Jul-15,21405429,8
ES1,C00314,IT0001151,24-Jun-15,258113,320,22-Jul-15,21405974,40
ES1,C00314,IT0001151,24-Jun-15,258113,320,3-Aug-15,21406210,40
ES1,C00314,IT0001151,24-Jun-15,258113,320,10-Aug-15,21406375,80
ES1,C00314,IT0001151,24-Jun-15,258113,320,21-Aug-15,21406636,64
ES3,C00196,IT0001012,16-Jun-15,258116,750,22-Jun-15,21405151,500
ES3,C00196,IT0001012,16-Jun-15,258116,750,23-Jun-15,21405193,250
ES3,C00316,IT0001101,16-Jun-15,258117,180,17-Jun-15,21404986,180
ES1,C00283,IT0001020,16-Jun-15,258118,160,19-Jun-15,21405038,160
ES1,C00301,IT0001012,19-Jun-15,258135,1000,2-Jul-15,21405452,250
ES1,C00301,IT0001012,19-Jun-15,258135,1000,5-Jul-15,21405511,500
ES1,C00301,IT0001012,19-Jun-15,258135,1000,28-Jun-15,21405335,250
ES1,C00301,IT0001433,19-Jun-15,258136,10,23-Jun-15,21405163,10
ES1,C00301,IT0001494,19-Jun-15,258136,30,23-Jun-15,21405163,30
ES3,C00315,IT0001481,19-Jun-15,258139,25,23-Jun-15,21405173,25
ES1,C00280,IT0001433,23-Jun-15,258143,10,8-Jul-15,21405596,10
ES1,C00301,IT0001088,22-Jun-15,258150,320,25-Jun-15,21405228,320
ES3,C00335,IT0001012,23-Jun-15,258158,750,24-Jun-15,21405239,500
ES3,C00335,IT0001012,23-Jun-15,258158,750,2-Jul-15,21405459,250
ES1,C00107,IT0001450,24-Jun-15,258163,5,13-Jul-15,21405697,5
ES1,C00107,IT0001466,24-Jun-15,258163,3,13-Jul-15,21405697,3
ES3,C00115,IT0001012,24-Jun-15,258166,250,26-Jun-15,21405248,250
ES3,C00238,IT0001425,25-Jun-15,258170,5,29-Jun-15,21405366,5
ES1,C00301,IT0001494,25-Jun-15,258173,35,29-Jun-15,21405377,35
ES3,C00113,IT0001012,26-Jun-15,258180,1500,28-Jun-15,21405322,1500
ES3,C00113,IT0001076,26-Jun-15,258180,1500,15-Jul-15,21405785,1000
ES3,C00113,IT0001076,26-Jun-15,258180,1500,3-Aug-15,21406191,500
ES1,C00240,IT0001159,26-Jun-15,258182,48,14-Jul-15,21405709,48
ES1,C00366,IT0001133,28-Jun-15,258193,16,30-Jun-15,21405387,16
ES1,C00102,IT0001159,30-Jun-15,258201,80,22-Oct-15,21408172,24
ES1,C00102,IT0001113,30-Jun-15,258201,144,1-Sep-15,21406879,72
ES1,C00102,IT0001113,30-Jun-15,258201,144,19-Jul-15,21405863,72
ES3,C00335,IT0001162,1-Jul-15,258216,40,27-Jul-15,21406056,40
ES3,C00335,IT0001024,1-Jul-15,258216,50,20-Jul-15,21405895,50
ES1,C00314,IT0001012,26-Apr-15,257735,5750,26-Jun-15,21405318,750
ES1,C00314,IT0001012,26-Apr-15,257735,5750,1-Jul-15,21405428,500
ES1,C00314,IT0001012,26-Apr-15,257735,5750,5-Jul-15,21405519,500
ES1,C00314,IT0001012,26-Apr-15,257735,5750,7-Jul-15,21405573,1000
ES1,C00314,IT0001012,26-Apr-15,257735,5750,8-Jul-15,21405599,500
ES1,C00314,IT0001012,26-Apr-15,257735,5750,10-Jul-15,21405658,1000
ES1,C00283,IT0001124,26-Apr-15,257761,96,28-Apr-15,21403403,24
ES1,C00283,IT0001124,26-Apr-15,257761,96,11-May-15,21403762,72
ES1,C00277,IT0001076,27-Apr-15,257764,20,5-May-15,21403588,20
ES1,C00246,IT0001088,27-Apr-15,257765,160,28-Apr-15,21403433,160
ES3,C00240,IT0001414,29-Apr-15,257784,20,5-May-15,21403585,20
ES1,C00314,IT0001066,29-Apr-15,257787,130,3-May-15,21403488,130
ES3,C00102,IT0001012,30-Apr-15,257788,1750,7-May-15,21403664,1000
ES3,C00102,IT0001012,30-Apr-15,257788,1750,10-May-15,21403719,250
ES3,C00102,IT0001012,30-Apr-15,257788,1750,21-May-15,21404142,500
